customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,address,postcode,state,property_valuation,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
3375,Thorsten,Gregon,Male,37,Accounting Assistant I,Financial Services,High Net Worth,Yes,6.0,24.0,2782 Stephen Trail,2216.0,NSW,10.0,2017-04-22,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15
3375,Thorsten,Gregon,Male,37,Accounting Assistant I,Financial Services,High Net Worth,Yes,6.0,24.0,2782 Stephen Trail,2216.0,NSW,10.0,2017-12-09,False,Approved,Solex,Standard,low,medium,945.04,507.58,1999-07-20
3375,Thorsten,Gregon,Male,37,Accounting Assistant I,Financial Services,High Net Worth,Yes,6.0,24.0,2782 Stephen Trail,2216.0,NSW,10.0,2017-12-18,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2010-06-07
3379,Elysee,Spurr,Female,51,Food Chemist,Health,Mass Customer,Yes,2.0,18.0,00 Magdeline Way,3146.0,VIC,11.0,2017-10-08,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2016-12-06
3379,Elysee,Spurr,Female,51,Food Chemist,Health,Mass Customer,Yes,2.0,18.0,00 Magdeline Way,3146.0,VIC,11.0,2017-04-03,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-09-28
3379,Elysee,Spurr,Female,51,Food Chemist,Health,Mass Customer,Yes,2.0,18.0,00 Magdeline Way,3146.0,VIC,11.0,2017-04-06,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07
3379,Elysee,Spurr,Female,51,Food Chemist,Health,Mass Customer,Yes,2.0,18.0,00 Magdeline Way,3146.0,VIC,11.0,2017-12-10,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-05-09
3379,Elysee,Spurr,Female,51,Food Chemist,Health,Mass Customer,Yes,2.0,18.0,00 Magdeline Way,3146.0,VIC,11.0,2017-02-25,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15
3379,Elysee,Spurr,Female,51,Food Chemist,Health,Mass Customer,Yes,2.0,18.0,00 Magdeline Way,3146.0,VIC,11.0,2017-01-20,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2005-05-10
3380,Abe,Ealam,Male,41,Speech Pathologist,Manufacturing,High Net Worth,Yes,14.0,62.0,2 Roxbury Pass,3977.0,VIC,5.0,2017-10-28,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2015-06-17
3380,Abe,Ealam,Male,41,Speech Pathologist,Manufacturing,High Net Worth,Yes,14.0,62.0,2 Roxbury Pass,3977.0,VIC,5.0,2017-09-09,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2006-10-01
3380,Abe,Ealam,Male,41,Speech Pathologist,Manufacturing,High Net Worth,Yes,14.0,62.0,2 Roxbury Pass,3977.0,VIC,5.0,2017-06-16,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2014-03-03
3380,Abe,Ealam,Male,41,Speech Pathologist,Manufacturing,High Net Worth,Yes,14.0,62.0,2 Roxbury Pass,3977.0,VIC,5.0,2017-08-02,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1999-06-23
3380,Abe,Ealam,Male,41,Speech Pathologist,Manufacturing,High Net Worth,Yes,14.0,62.0,2 Roxbury Pass,3977.0,VIC,5.0,2017-07-29,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07
3383,Dane,Swansbury,Male,47,Financial Analyst,Financial Services,Affluent Customer,Yes,10.0,35.0,48 Rockefeller Court,3786.0,VIC,8.0,2017-04-06,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-08-29
3383,Dane,Swansbury,Male,47,Financial Analyst,Financial Services,Affluent Customer,Yes,10.0,35.0,48 Rockefeller Court,3786.0,VIC,8.0,2017-03-09,False,Approved,Solex,Standard,medium,medium,441.49,84.99,2001-11-25
3383,Dane,Swansbury,Male,47,Financial Analyst,Financial Services,Affluent Customer,Yes,10.0,35.0,48 Rockefeller Court,3786.0,VIC,8.0,2017-12-01,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18
3383,Dane,Swansbury,Male,47,Financial Analyst,Financial Services,Affluent Customer,Yes,10.0,35.0,48 Rockefeller Court,3786.0,VIC,8.0,2017-01-18,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1991-08-05
3383,Dane,Swansbury,Male,47,Financial Analyst,Financial Services,Affluent Customer,Yes,10.0,35.0,48 Rockefeller Court,3786.0,VIC,8.0,2017-02-05,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1992-10-11
3386,Cliff,Nolin,Male,24,Structural Engineer,IT,High Net Worth,Yes,2.0,18.0,367 Talmadge Way,2705.0,NSW,1.0,2017-03-20,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2005-10-22
3386,Cliff,Nolin,Male,24,Structural Engineer,IT,High Net Worth,Yes,2.0,18.0,367 Talmadge Way,2705.0,NSW,1.0,2017-03-17,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2003-08-05
3386,Cliff,Nolin,Male,24,Structural Engineer,IT,High Net Worth,Yes,2.0,18.0,367 Talmadge Way,2705.0,NSW,1.0,2017-12-23,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2002-08-31
3386,Cliff,Nolin,Male,24,Structural Engineer,IT,High Net Worth,Yes,2.0,18.0,367 Talmadge Way,2705.0,NSW,1.0,2017-10-07,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20
3387,Shel,Duke,Female,19,General Manager,Manufacturing,Affluent Customer,Yes,15.0,41.0,513 Hauk Street,2261.0,NSW,9.0,2017-09-28,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,2003-07-21
3387,Shel,Duke,Female,19,General Manager,Manufacturing,Affluent Customer,Yes,15.0,41.0,513 Hauk Street,2261.0,NSW,9.0,2017-07-25,True,Approved,Solex,Standard,medium,medium,575.27,431.45,1997-08-25
3387,Shel,Duke,Female,19,General Manager,Manufacturing,Affluent Customer,Yes,15.0,41.0,513 Hauk Street,2261.0,NSW,9.0,2017-10-06,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2006-05-22
3387,Shel,Duke,Female,19,General Manager,Manufacturing,Affluent Customer,Yes,15.0,41.0,513 Hauk Street,2261.0,NSW,9.0,2017-05-04,True,Approved,Solex,Standard,medium,large,1071.23,380.74,1999-07-20
3387,Shel,Duke,Female,19,General Manager,Manufacturing,Affluent Customer,Yes,15.0,41.0,513 Hauk Street,2261.0,NSW,9.0,2017-10-09,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2016-12-06
3387,Shel,Duke,Female,19,General Manager,Manufacturing,Affluent Customer,Yes,15.0,41.0,513 Hauk Street,2261.0,NSW,9.0,2017-04-11,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2011-05-07
3387,Shel,Duke,Female,19,General Manager,Manufacturing,Affluent Customer,Yes,15.0,41.0,513 Hauk Street,2261.0,NSW,9.0,2017-08-13,False,Approved,Solex,Standard,high,large,1842.92,1105.75,2013-06-09
3387,Shel,Duke,Female,19,General Manager,Manufacturing,Affluent Customer,Yes,15.0,41.0,513 Hauk Street,2261.0,NSW,9.0,2017-07-11,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2004-07-25
3388,Urbanus,Pichan,Male,81,VP Marketing,Retail,Mass Customer,No,7.0,31.0,72728 Ruskin Way,2291.0,NSW,6.0,2017-02-12,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
3388,Urbanus,Pichan,Male,81,VP Marketing,Retail,Mass Customer,No,7.0,31.0,72728 Ruskin Way,2291.0,NSW,6.0,2017-05-19,False,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07
3388,Urbanus,Pichan,Male,81,VP Marketing,Retail,Mass Customer,No,7.0,31.0,72728 Ruskin Way,2291.0,NSW,6.0,2017-09-17,True,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
3388,Urbanus,Pichan,Male,81,VP Marketing,Retail,Mass Customer,No,7.0,31.0,72728 Ruskin Way,2291.0,NSW,6.0,2017-06-03,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22
3388,Urbanus,Pichan,Male,81,VP Marketing,Retail,Mass Customer,No,7.0,31.0,72728 Ruskin Way,2291.0,NSW,6.0,2017-09-18,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04
3388,Urbanus,Pichan,Male,81,VP Marketing,Retail,Mass Customer,No,7.0,31.0,72728 Ruskin Way,2291.0,NSW,6.0,2017-03-13,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19
3388,Urbanus,Pichan,Male,81,VP Marketing,Retail,Mass Customer,No,7.0,31.0,72728 Ruskin Way,2291.0,NSW,6.0,2017-05-10,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05
3392,Brock,Ride,Male,41,Tax Accountant,Financial Services,Mass Customer,No,10.0,41.0,28 Superior Center,2131.0,NSW,11.0,2017-10-17,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
3393,Henrietta,Olexa,Female,23,Technical Writer,Retail,Mass Customer,Yes,7.0,63.0,0 Weeping Birch Plaza,2093.0,NSW,12.0,2017-01-29,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2009-03-08
3393,Henrietta,Olexa,Female,23,Technical Writer,Retail,Mass Customer,Yes,7.0,63.0,0 Weeping Birch Plaza,2093.0,NSW,12.0,2017-12-28,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2011-03-16
3393,Henrietta,Olexa,Female,23,Technical Writer,Retail,Mass Customer,Yes,7.0,63.0,0 Weeping Birch Plaza,2093.0,NSW,12.0,2017-06-29,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2016-12-06
3393,Henrietta,Olexa,Female,23,Technical Writer,Retail,Mass Customer,Yes,7.0,63.0,0 Weeping Birch Plaza,2093.0,NSW,12.0,2017-07-30,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2002-08-31
3393,Henrietta,Olexa,Female,23,Technical Writer,Retail,Mass Customer,Yes,7.0,63.0,0 Weeping Birch Plaza,2093.0,NSW,12.0,2017-09-24,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1992-10-11
3394,Barde,Spoward,Male,39,Environmental Specialist,Health,Mass Customer,No,22.0,43.0,06 Northwestern Center,2019.0,NSW,10.0,2017-11-27,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
3394,Barde,Spoward,Male,39,Environmental Specialist,Health,Mass Customer,No,22.0,43.0,06 Northwestern Center,2019.0,NSW,10.0,2017-05-25,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20
3394,Barde,Spoward,Male,39,Environmental Specialist,Health,Mass Customer,No,22.0,43.0,06 Northwestern Center,2019.0,NSW,10.0,2017-10-08,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18
3394,Barde,Spoward,Male,39,Environmental Specialist,Health,Mass Customer,No,22.0,43.0,06 Northwestern Center,2019.0,NSW,10.0,2017-03-02,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
3394,Barde,Spoward,Male,39,Environmental Specialist,Health,Mass Customer,No,22.0,43.0,06 Northwestern Center,2019.0,NSW,10.0,2017-12-11,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16
3396,Arin,Nappin,Male,18,Research Assistant I,Manufacturing,Mass Customer,Yes,9.0,57.0,0162 Grim Circle,2191.0,NSW,10.0,2017-04-24,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,1996-04-05
3396,Arin,Nappin,Male,18,Research Assistant I,Manufacturing,Mass Customer,Yes,9.0,57.0,0162 Grim Circle,2191.0,NSW,10.0,2017-10-20,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2016-07-09
3399,Hillyer,Biddulph,Male,95,VP Accounting,Financial Services,Mass Customer,No,2.0,21.0,2 Monterey Terrace,2120.0,NSW,9.0,2017-02-24,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01
3399,Hillyer,Biddulph,Male,95,VP Accounting,Financial Services,Mass Customer,No,2.0,21.0,2 Monterey Terrace,2120.0,NSW,9.0,2017-05-02,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06
3399,Hillyer,Biddulph,Male,95,VP Accounting,Financial Services,Mass Customer,No,2.0,21.0,2 Monterey Terrace,2120.0,NSW,9.0,2017-04-04,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26
3399,Hillyer,Biddulph,Male,95,VP Accounting,Financial Services,Mass Customer,No,2.0,21.0,2 Monterey Terrace,2120.0,NSW,9.0,2017-11-23,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
3400,Brenna,Childes,Female,46,Sales Associate,Financial Services,Mass Customer,Yes,18.0,30.0,851 Meadow Valley Place,3205.0,VIC,10.0,2017-05-04,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2013-06-09
3400,Brenna,Childes,Female,46,Sales Associate,Financial Services,Mass Customer,Yes,18.0,30.0,851 Meadow Valley Place,3205.0,VIC,10.0,2017-12-04,True,Approved,Solex,Standard,low,medium,945.04,507.58,1999-12-04
3400,Brenna,Childes,Female,46,Sales Associate,Financial Services,Mass Customer,Yes,18.0,30.0,851 Meadow Valley Place,3205.0,VIC,10.0,2017-07-26,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1993-04-20
3400,Brenna,Childes,Female,46,Sales Associate,Financial Services,Mass Customer,Yes,18.0,30.0,851 Meadow Valley Place,3205.0,VIC,10.0,2017-03-05,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10
3402,Krystyna,Scadden,Female,73,Statistician II,Retail,Mass Customer,No,10.0,32.0,73 Glacier Hill Drive,2880.0,NSW,1.0,2017-10-06,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17
3402,Krystyna,Scadden,Female,73,Statistician II,Retail,Mass Customer,No,10.0,32.0,73 Glacier Hill Drive,2880.0,NSW,1.0,2017-02-24,True,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
3402,Krystyna,Scadden,Female,73,Statistician II,Retail,Mass Customer,No,10.0,32.0,73 Glacier Hill Drive,2880.0,NSW,1.0,2017-12-18,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09
3402,Krystyna,Scadden,Female,73,Statistician II,Retail,Mass Customer,No,10.0,32.0,73 Glacier Hill Drive,2880.0,NSW,1.0,2017-10-07,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28
3402,Krystyna,Scadden,Female,73,Statistician II,Retail,Mass Customer,No,10.0,32.0,73 Glacier Hill Drive,2880.0,NSW,1.0,2017-10-06,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22
3402,Krystyna,Scadden,Female,73,Statistician II,Retail,Mass Customer,No,10.0,32.0,73 Glacier Hill Drive,2880.0,NSW,1.0,2017-06-12,False,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
3402,Krystyna,Scadden,Female,73,Statistician II,Retail,Mass Customer,No,10.0,32.0,73 Glacier Hill Drive,2880.0,NSW,1.0,2017-08-24,True,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10
3402,Krystyna,Scadden,Female,73,Statistician II,Retail,Mass Customer,No,10.0,32.0,73 Glacier Hill Drive,2880.0,NSW,1.0,2017-08-18,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02
3402,Krystyna,Scadden,Female,73,Statistician II,Retail,Mass Customer,No,10.0,32.0,73 Glacier Hill Drive,2880.0,NSW,1.0,2017-07-29,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02
3403,Jessalyn,Zoellner,Female,27,Senior Financial Analyst,Financial Services,Mass Customer,Yes,2.0,23.0,59364 Huxley Drive,3028.0,VIC,5.0,2017-07-26,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2002-10-10
3403,Jessalyn,Zoellner,Female,27,Senior Financial Analyst,Financial Services,Mass Customer,Yes,2.0,23.0,59364 Huxley Drive,3028.0,VIC,5.0,2017-04-27,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2016-07-09
3403,Jessalyn,Zoellner,Female,27,Senior Financial Analyst,Financial Services,Mass Customer,Yes,2.0,23.0,59364 Huxley Drive,3028.0,VIC,5.0,2017-02-01,False,Approved,Solex,Standard,low,medium,1289.85,74.51,2006-10-01
3403,Jessalyn,Zoellner,Female,27,Senior Financial Analyst,Financial Services,Mass Customer,Yes,2.0,23.0,59364 Huxley Drive,3028.0,VIC,5.0,2017-08-19,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09
3404,Thomasine,McCloch,Female,2,GIS Technical Architect,Property,Affluent Customer,No,22.0,44.0,91 Charing Cross Way,2100.0,NSW,11.0,2017-10-13,True,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10
3404,Thomasine,McCloch,Female,2,GIS Technical Architect,Property,Affluent Customer,No,22.0,44.0,91 Charing Cross Way,2100.0,NSW,11.0,2017-11-09,True,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
3404,Thomasine,McCloch,Female,2,GIS Technical Architect,Property,Affluent Customer,No,22.0,44.0,91 Charing Cross Way,2100.0,NSW,11.0,2017-02-20,True,Cancelled,Solex,Standard,high,medium,748.17,448.9,1991-11-10
3404,Thomasine,McCloch,Female,2,GIS Technical Architect,Property,Affluent Customer,No,22.0,44.0,91 Charing Cross Way,2100.0,NSW,11.0,2017-10-14,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10
3404,Thomasine,McCloch,Female,2,GIS Technical Architect,Property,Affluent Customer,No,22.0,44.0,91 Charing Cross Way,2100.0,NSW,11.0,2017-08-25,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10
3406,Lucy,Lackmann,Female,35,Business Systems Development Analyst,IT,Mass Customer,Yes,10.0,38.0,5 Northland Plaza,2096.0,NSW,9.0,2017-11-14,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1997-02-09
3406,Lucy,Lackmann,Female,35,Business Systems Development Analyst,IT,Mass Customer,Yes,10.0,38.0,5 Northland Plaza,2096.0,NSW,9.0,2017-06-11,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2012-05-18
3406,Lucy,Lackmann,Female,35,Business Systems Development Analyst,IT,Mass Customer,Yes,10.0,38.0,5 Northland Plaza,2096.0,NSW,9.0,2017-05-09,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2010-11-05
3406,Lucy,Lackmann,Female,35,Business Systems Development Analyst,IT,Mass Customer,Yes,10.0,38.0,5 Northland Plaza,2096.0,NSW,9.0,2017-04-23,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2011-03-16
3406,Lucy,Lackmann,Female,35,Business Systems Development Analyst,IT,Mass Customer,Yes,10.0,38.0,5 Northland Plaza,2096.0,NSW,9.0,2017-10-12,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2003-07-21
3406,Lucy,Lackmann,Female,35,Business Systems Development Analyst,IT,Mass Customer,Yes,10.0,38.0,5 Northland Plaza,2096.0,NSW,9.0,2017-09-07,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2003-02-07
3406,Lucy,Lackmann,Female,35,Business Systems Development Analyst,IT,Mass Customer,Yes,10.0,38.0,5 Northland Plaza,2096.0,NSW,9.0,2017-09-18,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05
3406,Lucy,Lackmann,Female,35,Business Systems Development Analyst,IT,Mass Customer,Yes,10.0,38.0,5 Northland Plaza,2096.0,NSW,9.0,2017-03-15,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2007-08-04
3406,Lucy,Lackmann,Female,35,Business Systems Development Analyst,IT,Mass Customer,Yes,10.0,38.0,5 Northland Plaza,2096.0,NSW,9.0,2017-04-06,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1997-10-04
3406,Lucy,Lackmann,Female,35,Business Systems Development Analyst,IT,Mass Customer,Yes,10.0,38.0,5 Northland Plaza,2096.0,NSW,9.0,2017-05-08,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15
3407,Marven,Ditts,Male,53,Cost Accountant,Financial Services,High Net Worth,Yes,19.0,56.0,02181 Starling Trail,3015.0,VIC,10.0,2017-11-01,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10
3407,Marven,Ditts,Male,53,Cost Accountant,Financial Services,High Net Worth,Yes,19.0,56.0,02181 Starling Trail,3015.0,VIC,10.0,2017-02-15,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2014-07-28
3407,Marven,Ditts,Male,53,Cost Accountant,Financial Services,High Net Worth,Yes,19.0,56.0,02181 Starling Trail,3015.0,VIC,10.0,2017-06-16,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1998-12-16
3407,Marven,Ditts,Male,53,Cost Accountant,Financial Services,High Net Worth,Yes,19.0,56.0,02181 Starling Trail,3015.0,VIC,10.0,2017-11-03,False,Approved,Solex,Standard,high,large,1842.92,1105.75,2000-05-22
3407,Marven,Ditts,Male,53,Cost Accountant,Financial Services,High Net Worth,Yes,19.0,56.0,02181 Starling Trail,3015.0,VIC,10.0,2017-12-12,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1994-09-09
3407,Marven,Ditts,Male,53,Cost Accountant,Financial Services,High Net Worth,Yes,19.0,56.0,02181 Starling Trail,3015.0,VIC,10.0,2017-08-22,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2006-05-22
3407,Marven,Ditts,Male,53,Cost Accountant,Financial Services,High Net Worth,Yes,19.0,56.0,02181 Starling Trail,3015.0,VIC,10.0,2017-10-28,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04
3408,Becka,Bysaker,Female,10,Tax Accountant,Manufacturing,Mass Customer,No,18.0,45.0,097 Gulseth Lane,4178.0,QLD,8.0,2017-05-14,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01
3408,Becka,Bysaker,Female,10,Tax Accountant,Manufacturing,Mass Customer,No,18.0,45.0,097 Gulseth Lane,4178.0,QLD,8.0,2017-06-27,False,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29
3408,Becka,Bysaker,Female,10,Tax Accountant,Manufacturing,Mass Customer,No,18.0,45.0,097 Gulseth Lane,4178.0,QLD,8.0,2017-05-05,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11
3408,Becka,Bysaker,Female,10,Tax Accountant,Manufacturing,Mass Customer,No,18.0,45.0,097 Gulseth Lane,4178.0,QLD,8.0,2017-11-18,False,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23
3408,Becka,Bysaker,Female,10,Tax Accountant,Manufacturing,Mass Customer,No,18.0,45.0,097 Gulseth Lane,4178.0,QLD,8.0,2017-12-08,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09
3409,Abbey,Nellen,Female,75,Desktop Support Technician,Argiculture,Mass Customer,No,16.0,40.0,0 Ronald Regan Way,4870.0,QLD,1.0,2017-08-25,False,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26
3409,Abbey,Nellen,Female,75,Desktop Support Technician,Argiculture,Mass Customer,No,16.0,40.0,0 Ronald Regan Way,4870.0,QLD,1.0,2017-09-22,True,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05
3409,Abbey,Nellen,Female,75,Desktop Support Technician,Argiculture,Mass Customer,No,16.0,40.0,0 Ronald Regan Way,4870.0,QLD,1.0,2017-10-18,True,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16
3409,Abbey,Nellen,Female,75,Desktop Support Technician,Argiculture,Mass Customer,No,16.0,40.0,0 Ronald Regan Way,4870.0,QLD,1.0,2017-01-30,True,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16
3409,Abbey,Nellen,Female,75,Desktop Support Technician,Argiculture,Mass Customer,No,16.0,40.0,0 Ronald Regan Way,4870.0,QLD,1.0,2017-07-11,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
3409,Abbey,Nellen,Female,75,Desktop Support Technician,Argiculture,Mass Customer,No,16.0,40.0,0 Ronald Regan Way,4870.0,QLD,1.0,2017-07-12,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10
3409,Abbey,Nellen,Female,75,Desktop Support Technician,Argiculture,Mass Customer,No,16.0,40.0,0 Ronald Regan Way,4870.0,QLD,1.0,2017-05-31,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11
3413,Zulema,Cristofolo,Female,93,VP Accounting,Financial Services,Mass Customer,No,3.0,20.0,687 Almo Crossing,2160.0,NSW,10.0,2017-05-23,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31
3413,Zulema,Cristofolo,Female,93,VP Accounting,Financial Services,Mass Customer,No,3.0,20.0,687 Almo Crossing,2160.0,NSW,10.0,2017-12-05,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22
3413,Zulema,Cristofolo,Female,93,VP Accounting,Financial Services,Mass Customer,No,3.0,20.0,687 Almo Crossing,2160.0,NSW,10.0,2017-09-25,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
3413,Zulema,Cristofolo,Female,93,VP Accounting,Financial Services,Mass Customer,No,3.0,20.0,687 Almo Crossing,2160.0,NSW,10.0,2017-02-24,True,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24
3415,Alberik,Kelsey,Male,43,Quality Engineer,Property,High Net Worth,Yes,11.0,54.0,1 Village Green Circle,2285.0,NSW,7.0,2017-03-03,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2004-01-16
3415,Alberik,Kelsey,Male,43,Quality Engineer,Property,High Net Worth,Yes,11.0,54.0,1 Village Green Circle,2285.0,NSW,7.0,2017-05-13,False,Approved,Solex,Touring,medium,large,2083.94,675.03,2004-08-07
3415,Alberik,Kelsey,Male,43,Quality Engineer,Property,High Net Worth,Yes,11.0,54.0,1 Village Green Circle,2285.0,NSW,7.0,2017-09-02,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2003-03-18
3415,Alberik,Kelsey,Male,43,Quality Engineer,Property,High Net Worth,Yes,11.0,54.0,1 Village Green Circle,2285.0,NSW,7.0,2017-09-19,True,Approved,Solex,Standard,high,medium,1024.66,614.8,2011-05-07
3415,Alberik,Kelsey,Male,43,Quality Engineer,Property,High Net Worth,Yes,11.0,54.0,1 Village Green Circle,2285.0,NSW,7.0,2017-04-05,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1997-05-10
3417,Deedee,Coxall,Female,91,Social Worker,Health,Mass Customer,No,7.0,44.0,182 Thierer Pass,3131.0,VIC,12.0,2017-09-26,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10
3417,Deedee,Coxall,Female,91,Social Worker,Health,Mass Customer,No,7.0,44.0,182 Thierer Pass,3131.0,VIC,12.0,2017-07-30,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26
